,0D,0D,0D,0D,0D,0D,0D,0D,0D,0D,0D,0D,0D,0D,0D,0D,0D,0D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,3D,3D,3D,3D,3D,3D,3D,3D,3D,3D
1372,29.44,102.621,29.44,1826.17,29.44,393.988,29.44,114.08,29.44,76.8988,29.44,104.671,29.44,3.21206,29.44,14.1196,29.44,894.313,29.44,166.285,29.44,60.8084,29.44,57.3949,29.44,192.61,29.44,197.052,29.44,193.841,29.44,396.953,29.44,15.0529,29.44,135.712,29.44,270.214,29.44,282.738,29.44,17.8909,29.44,42.8793,29.44,308.663,29.44,25.8243,29.44,45.5531,29.44,188.733,29.44,17.5495,29.44,2.60113,29.44,5.72042,29.44,18.3879,29.44,6.09699,29.44,2.95105,29.44,4.94167,29.44,4.86214,29.44,4.6936,29.44,11.786,29.44,38.3719,29.44,38.3719,29.44,11.7955,29.44,14.3292,29.44,38.1275,29.44,11.321,29.44,37.5344,29.44,54.7766,29.44,130.459,29.44,64.1744,29.44,38.3896,29.44,172.365,29.44,365.675,29.44,13.5244,29.44,99.2406,29.44,18.2252,29.44,27.3978,29.44,261.776,29.44,79.0197,29.44,61.5599,29.44,24.8098,29.44,11.6626,29.44,11.4138,29.44,56.1921,29.44,5.67549,29.44,10.0684,29.44,11.5343,29.44,15.7641,29.44,11.7135,29.44,48.0298,29.44,1182.97,29.44,445.124,29.44,19.573,29.44,42.8092,29.44,53.9708
1373,29.46,131.275,29.46,1511.53,29.46,346.812,29.46,164.627,29.46,74.9122,29.46,103.055,29.46,3.74436,29.46,13.0601,29.46,1085.84,29.46,145.201,29.46,60.1052,29.46,65.6378,29.46,243.496,29.46,249.292,29.46,245.427,29.46,400.181,29.46,15.5534,29.46,119.064,29.46,224.671,29.46,353.321,29.46,16.5272,29.46,40.0279,29.46,218.407,29.46,29.5082,29.46,45.3344,29.46,148.098,29.46,15.4039,29.46,2.83782,29.46,6.67868,29.46,19.127,29.46,5.75392,29.46,2.89756,29.46,4.63928,29.46,4.59397,29.46,4.43528,29.46,11.7808,29.46,41.6743,29.46,41.6743,29.46,11.7056,29.46,12.7635,29.46,31.8317,29.46,13.8345,29.46,44.082,29.46,69.3123,29.46,111.973,29.46,85.4299,29.46,27.706,29.46,192.316,29.46,262.941,29.46,14.5339,29.46,119.062,29.46,24.4815,29.46,25.7444,29.46,303.039,29.46,69.0034,29.46,47.2477,29.46,22.2259,29.46,11.292,29.46,15.7355,29.46,51.5896,29.46,5.1455,29.46,8.97515,29.46,13.0137,29.46,17.5807,29.46,11.6831,29.46,54.7372,29.46,983.36,29.46,505.627,29.46,24.6245,29.46,57.3419,29.46,74.8212
1374,29.48,176.516,29.48,1085.72,29.48,305.829,29.48,244.132,29.48,73.6336,29.48,102.427,29.48,3.81431,29.48,12.12,29.48,1175.71,29.48,116.708,29.48,64.2009,29.48,79.6676,29.48,270.43,29.48,276.664,29.48,272.672,29.48,449.733,29.48,16.1588,29.48,112.163,29.48,177.632,29.48,349.448,29.48,15.3172,29.48,38.091,29.48,161.308,29.48,34.1222,29.48,47.0438,29.48,122.417,29.48,13.7466,29.48,3.13364,29.48,7.98019,29.48,20.6621,29.48,5.55002,29.48,2.85922,29.48,4.40988,29.48,4.35915,29.48,4.20767,29.48,12.7838,29.48,42.5843,29.48,42.5843,29.48,11.4264,29.48,11.4713,29.48,26.9858,29.48,17.9457,29.48,52.9478,29.48,70.3194,29.48,102.683,29.48,117.766,29.48,21.5049,29.48,169.035,29.48,177.403,29.48,15.69,29.48,132.099,29.48,34.5336,29.48,24.6832,29.48,354.829,29.48,61.3101,29.48,37.5466,29.48,21.5885,29.48,11.4315,29.48,22.5999,29.48,47.5642,29.48,4.84849,29.48,8.53168,29.48,15.3336,29.48,20.198,29.48,11.808,29.48,62.0497,29.48,722.553,29.48,534.398,29.48,32.197,29.48,80.1217,29.48,104.775
1375,29.5,238.706,29.5,755.989,29.5,293.948,29.5,350.833,29.5,73.0645,29.5,102.958,29.5,3.92269,29.5,11.2816,29.5,1025.8,29.5,92.0502,29.5,73.5243,29.5,102.923,29.5,252.902,29.5,258.026,29.5,254.797,29.5,558.803,29.5,16.8854,29.5,112.804,29.5,145.79,29.5,283.962,29.5,14.2386,29.5,37.4178,29.5,132.043,29.5,40.0062,29.5,49.005,29.5,105.341,29.5,12.4366,29.5,3.7874,29.5,9.81492,29.5,21.7022,29.5,5.4439,29.5,2.83631,29.5,4.20896,29.5,4.12183,29.5,3.97134,29.5,14.8804,29.5,45.5357,29.5,45.5357,29.5,10.3508,29.5,10.3784,29.5,23.1792,29.5,24.4262,29.5,65.303,29.5,56.181,29.5,101.136,29.5,147.596,29.5,18.1855,29.5,125.593,29.5,121.064,29.5,17.0201,29.5,140.976,29.5,50.5666,29.5,24.3752,29.5,446.329,29.5,55.3689,29.5,33.2842,29.5,22.8472,29.5,11.6898,29.5,32.163,29.5,44.0207,29.5,4.74355,29.5,8.67329,29.5,19.1119,29.5,24.1168,29.5,12.1156,29.5,62.4275,29.5,510.255,29.5,493.969,29.5,44.3459,29.5,114.24,29.5,142.216
1376,29.52,288.49,29.52,543.991,29.52,303.823,29.52,448.448,29.52,73.2409,29.52,104.371,29.52,4.07162,29.52,10.5306,29.52,774.602,29.52,77.4339,29.52,88.5486,29.52,139.549,29.52,223.592,29.52,226.891,29.52,224.887,29.52,733.193,29.52,17.7548,29.52,118.976,29.52,128.582,29.52,220.483,29.52,13.273,29.52,39.0374,29.52,123.269,29.52,47.6672,29.52,52.2026,29.52,93.7152,29.52,11.3812,29.52,4.27434,29.52,12.5502,29.52,22.9151,29.52,5.40755,29.52,2.82942,29.52,4.03384,29.52,3.9443,29.52,3.79667,29.52,17.5691,29.52,54.5806,29.52,54.5806,29.52,9.05017,29.52,9.44721,29.52,20.113,29.52,34.039,29.52,83.3484,29.52,39.7641,29.52,108.436,29.52,151.181,29.52,16.6485,29.52,88.9209,29.52,87.5366,29.52,18.5584,29.52,145.126,29.52,74.7939,29.52,24.1226,29.52,606.165,29.52,50.7991,29.52,31.9381,29.52,26.6453,29.52,11.5529,29.52,41.3415,29.52,40.8832,29.52,4.79791,29.52,9.27555,29.52,25.4908,29.52,30.2808,29.52,12.6507,29.52,54.4693,29.52,370.427,29.52,386.566,29.52,64.6898,29.52,159.041,29.52,187.679
1377,29.54,277.84,29.54,420.138,29.54,303.282,29.54,472.277,29.54,74.2417,29.54,106.918,29.54,4.27156,29.54,9.85507,29.54,570.263,29.54,69.7725,29.54,108.736,29.54,190.407,29.54,212.525,29.54,213.894,29.54,213.316,29.54,922.013,29.54,18.7946,29.54,130.428,29.54,121.984,29.54,180.956,29.54,12.4051,29.54,41.7135,29.54,131.782,29.54,57.8953,29.54,56.9921,29.54,85.8944,29.54,10.5171,29.54,4.90722,29.54,16.9171,29.54,24.3283,29.54,5.42622,29.54,2.8395,29.54,3.8824,29.54,3.79113,29.54,3.64437,29.54,18.9187,29.54,70.3551,29.54,70.3551,29.54,8.17574,29.54,8.64844,29.54,17.6477,29.54,45.8065,29.54,111.477,29.54,27.581,29.54,128.585,29.54,134.573,29.54,16.3289,29.54,64.2999,29.54,68.3888,29.54,20.3485,29.54,153.565,29.54,109.006,29.54,25.2158,29.54,829.745,29.54,47.2013,29.54,31.0617,29.54,34.3147,29.54,11.0614,29.54,42.4233,29.54,37.9816,29.54,5.01468,29.54,9.81669,29.54,36.1434,29.54,40.3006,29.54,13.4856,29.54,45.6274,29.54,285.291,29.54,276.517,29.54,98.3615,29.54,211.632,29.54,244.518
1378,29.56,220.202,29.56,353.56,29.56,286.193,29.56,406.233,29.56,76.211,29.56,110.746,29.56,4.54681,29.56,9.245,29.56,440.741,29.56,61.6958,29.56,132.464,29.56,241.442,29.56,230.74,29.56,229.856,29.56,231.171,29.56,990.589,29.56,20.0418,29.56,148.845,29.56,122.714,29.56,156.237,29.56,11.6221,29.56,46.1786,29.56,160.264,29.56,72.027,29.56,64.0356,29.56,80.9619,29.56,9.80002,29.56,5.77919,29.56,24.2478,29.56,25.9768,29.56,5.49375,29.56,2.86796,29.56,3.75295,29.56,3.66045,29.56,3.51266,29.56,17.7569,29.56,86.8888,29.56,86.8888,29.56,7.82894,29.56,7.95941,29.56,15.6235,29.56,56.7822,29.56,158.081,29.56,19.7965,29.56,168.805,29.56,117.432,29.56,17.0952,29.56,48.8761,29.56,57.479,29.56,22.446,29.56,180.015,29.56,147.387,29.56,27.1003,29.56,1027.87,29.56,44.7523,29.56,31.9175,29.56,47.5575,29.56,10.6276,29.56,34.3244,29.56,35.4927,29.56,5.50023,29.56,9.58809,29.56,52.6666,29.56,56.4487,29.56,14.7434,29.56,39.8599,29.56,235.094,29.56,197.384,29.56,149.8,29.56,270.204,29.56,286.872
1379,29.58,164.014,29.58,323.925,29.58,257.874,29.58,309.67,29.58,79.4083,29.58,116.078,29.58,4.90629,29.58,8.6921,29.58,371.099,29.58,51.5481,29.58,165.654,29.58,269.065,29.58,285.897,29.58,281.814,29.58,286.053,29.58,869.543,29.58,21.5451,29.58,177.385,29.58,128.7,29.58,135.326,29.58,10.9133,29.58,54.15,29.58,216.625,29.58,92.6582,29.58,74.6199,29.58,78.4226,29.58,9.19806,29.58,6.93312,29.58,36.5308,29.58,27.9046,29.58,5.60881,29.58,2.91674,29.58,3.64423,29.58,3.55086,29.58,3.40016,29.58,15.9004,29.58,91.8572,29.58,91.8572,29.58,7.90564,29.58,7.36221,29.58,13.943,29.58,67.4769,29.58,236.822,29.58,15.0691,29.58,237.798,29.58,97.0422,29.58,19.1959,29.58,39.3612,29.58,51.3074,29.58,24.924,29.58,237.68,29.58,162.572,29.58,29.9724,29.58,1111.46,29.58,43.2735,29.58,36.3275,29.58,66.9383,29.58,10.4043,29.58,24.7794,29.58,33.2583,29.58,6.45978,29.58,8.95072,29.58,73.9411,29.58,80.8515,29.58,16.6528,29.58,37.4288,29.58,205.611,29.58,150.196,29.58,213.516,29.58,303.123,29.58,269.331
1380,29.6,126.309,29.6,318.321,29.6,209.935,29.6,221.916,29.6,84.7418,29.6,123.239,29.6,5.52596,29.6,8.18934,29.6,343.123,29.6,42.9675,29.6,223.609,29.6,284.876,29.6,386.198,29.6,377.299,29.6,386.102,29.6,661.118,29.6,23.3711,29.6,223.693,29.6,140.756,29.6,120.086,29.6,10.2696,29.6,68.3133,29.6,309.728,29.6,125.061,29.6,91.2536,29.6,78.0861,29.6,8.68795,29.6,8.58942,29.6,55.7692,29.6,30.1684,29.6,5.77297,29.6,3.08226,29.6,3.5554,29.6,3.46136,29.6,3.30584,29.6,14.8775,29.6,81.4467,29.6,81.4467,29.6,8.24902,29.6,6.8426,29.6,12.5341,29.6,78.403,29.6,364.521,29.6,12.1535,29.6,337.202,29.6,71.5226,29.6,23.3081,29.6,33.3759,29.6,48.1481,29.6,27.8788,29.6,344.474,29.6,136.913,29.6,34.1879,29.6,1157.43,29.6,42.8634,29.6,42.8768,29.6,86.6905,29.6,12.7334,29.6,17.7778,29.6,31.2446,29.6,8.20603,29.6,8.7087,29.6,89.3532,29.6,111.775,29.6,19.6664,29.6,37.8142,29.6,188.587,29.6,127.079,29.6,255.604,29.6,271.666,29.6,210.678
1381,29.62,105.536,29.62,322.228,29.62,159.586,29.62,153.543,29.62,92.2787,29.62,132.694,29.62,6.50286,29.62,7.73075,29.62,345.852,29.62,37.1437,29.62,321.424,29.62,313.521,29.62,529.13,29.62,513.85,29.62,528.773,29.62,480.372,29.62,25.6115,29.62,300.562,29.62,159.944,29.62,113.297,29.62,9.68338,29.62,93.2507,29.62,434.054,29.62,178.588,29.62,118.425,29.62,80.0252,29.62,8.25235,29.62,10.717,29.62,81.0958,29.62,32.8411,29.62,5.99,29.62,3.18295,29.62,3.48595,29.62,3.39137,29.62,3.22902,29.62,14.9083,29.62,64.7079,29.62,64.7079,29.62,8.84021,29.62,6.38917,29.62,11.343,29.62,85.6329,29.62,547.216,29.62,10.2376,29.62,433.157,29.62,49.5563,29.62,30.4262,29.62,29.4279,29.62,47.2139,29.62,31.4406,29.62,521.352,29.62,95.9138,29.62,40.3933,29.62,1167.55,29.62,43.7071,29.62,45.0022,29.62,90.4238,29.62,14.1772,29.62,13.4431,29.62,29.4236,29.62,11.132,29.62,9.15854,29.62,83.5613,29.62,137.209,29.62,24.6513,29.62,40.7408,29.62,179.812,29.62,122.131,29.62,237.702,29.62,210.182,29.62,159.505
1382,29.64,96.9822,29.64,308.25,29.64,123.732,29.64,107.509,29.64,103.933,29.64,145.07,29.64,8.08016,29.64,7.31124,29.64,378.153,29.64,34.9208,29.64,464.444,29.64,347.08,29.64,657.786,29.64,637.366,29.64,657.215,29.64,363.086,29.64,28.3956,29.64,424.909,29.64,190.438,29.64,114.801,29.64,9.14798,29.64,135.797,29.64,529.364,29.64,266.738,29.64,163.137,29.64,84.5368,29.64,7.87811,29.64,14.8779,29.64,100.798,29.64,36.0181,29.64,6.28588,29.64,3.31466,29.64,3.43578,29.64,3.34066,29.64,3.16931,29.64,15.8775,29.64,51.7814,29.64,51.7814,29.64,9.8791,29.64,5.99269,29.64,10.3286,29.64,90.0543,29.64,734.064,29.64,8.88196,29.64,440.621,29.64,34.4166,29.64,41.3863,29.64,26.7169,29.64,48.1934,29.64,35.7897,29.64,771.91,29.64,62.9972,29.64,49.8252,29.64,1006.5,29.64,45.9118,29.64,38.4021,29.64,73.6727,29.64,14.4975,29.64,10.9708,29.64,27.7715,29.64,15.4473,29.64,10.1796,29.64,63.5252,29.64,149.696,29.64,33.0414,29.64,46.4146,29.64,177.298,29.64,133.601,29.64,178.99,29.64,164.198,29.64,133.135
1383,29.66,97.2904,29.66,280.527,29.66,104.027,29.66,78.7549,29.66,121.726,29.66,161.13,29.66,10.02,29.66,6.92646,29.66,450.09,29.66,33.9571,29.66,616.973,29.66,373.228,29.66,662.938,29.66,644.579,29.66,662.358,29.66,296.175,29.66,31.9108,29.66,608.956,29.66,239.465,29.66,124.632,29.66,8.65776,29.66,202.925,29.66,500.619,29.66,402.343,29.66,229.788,29.66,92.015,29.66,7.55519,29.66,21.889,29.66,95.5305,29.66,39.8259,29.66,6.5809,29.66,3.48341,29.66,3.40516,29.66,3.30942,29.66,3.12668,29.66,17.9377,29.66,45.8932,29.66,45.8932,29.66,11.5705,29.66,5.64572,29.66,9.45914,29.66,88.3589,29.66,774.41,29.66,7.86558,29.66,347.454,29.66,24.8386,29.66,54.8629,29.66,24.8195,29.66,51.0656,29.66,41.1853,29.66,1012.55,29.66,41.5152,29.66,64.8863,29.66,735.123,29.66,48.9083,29.66,28.8908,29.66,52.7216,29.66,14.9059,29.66,9.6102,29.66,26.2682,29.66,20.1758,29.66,11.0883,29.66,44.8469,29.66,163.786,29.66,46.6475,29.66,55.6138,29.66,180.222,29.66,161.762,29.66,120.637,29.66,145.746,29.66,131.75
1384,29.68,105.592,29.68,260.201,29.68,97.2852,29.68,60.9297,29.68,147.74,29.68,181.763,29.68,11.6376,29.68,6.57262,29.68,584.82,29.68,34.6017,29.68,671.933,29.68,365.931,29.68,557.915,29.68,548.506,29.68,557.518,29.68,263.281,29.68,36.4381,29.68,821.919,29.68,321.102,29.68,144.947,29.68,8.20783,29.68,293.136,29.68,381.834,29.68,575.483,29.68,314.317,29.68,102.468,29.68,7.27577,29.68,33.3628,29.68,71.3393,29.68,44.4347,29.68,7.00432,29.68,3.69724,29.68,3.39482,29.68,3.29826,29.68,3.10143,29.68,21.3954,29.68,46.2476,29.68,46.2476,29.68,13.8656,29.68,5.34218,29.68,8.70989,29.68,72.5488,29.68,621.777,29.68,7.0727,29.68,239.517,29.68,18.8779,29.68,63.2841,29.68,23.2327,29.68,56.0591,29.68,48.0225,29.68,1034.74,29.68,28.5774,29.68,89.8423,29.68,501.932,29.68,50.6826,29.68,21.4056,29.68,37.0749,29.68,15.3965,29.68,8.87227,29.68,24.8967,29.68,21.8961,29.68,11.0889,29.68,32.192,29.68,180.349,29.68,66.4,29.68,68.1908,29.68,188.482,29.68,202.482,29.68,79.1578,29.68,152.921,29.68,152.082
1385,29.7,123.535,29.7,258.878,29.7,99.0139,29.7,49.5792,29.7,178.384,29.7,208.65,29.7,11.5536,29.7,6.24649,29.7,817.445,29.7,36.0196,29.7,581.152,29.7,310.581,29.7,456.192,29.7,457.327,29.7,455.99,29.7,252.965,29.7,42.4235,29.7,929.59,29.7,454.053,29.7,180.29,29.7,7.79396,29.7,366.872,29.7,269.57,29.7,706.739,29.7,377.018,29.7,114.809,29.7,7.03374,29.7,50.2892,29.7,47.6983,29.7,50.0775,29.7,7.5212,29.7,3.96688,29.7,3.40595,29.7,3.30828,29.7,3.09423,29.7,26.4708,29.7,50.253,29.7,50.253,29.7,15.9607,29.7,5.07715,29.7,8.06136,29.7,51.5146,29.7,425.817,29.7,6.61806,29.7,159.5,29.7,15.0803,29.7,58.9448,29.7,22.3594,29.7,63.7025,29.7,56.9494,29.7,811.475,29.7,20.8812,29.7,131.061,29.7,345.41,29.7,53.926,29.7,16.6248,29.7,27.3612,29.7,15.9738,29.7,8.49433,29.7,23.6424,29.7,18.9038,29.7,10.6537,29.7,24.7693,29.7,171.793,29.7,87.7302,29.7,83.0015,29.7,202.576,29.7,232.946,29.7,53.3199,29.7,182.938,29.7,191.446
1386,29.72,154.806,29.72,283.28,29.72,101.234,29.72,42.1175,29.72,200.857,29.72,244.874,29.72,10.107,29.72,5.94523,29.72,1180.62,29.72,36.9426,29.72,435.84,29.72,251.749,29.72,412.516,29.72,424.491,29.72,412.515,29.72,260.062,29.72,50.643,29.72,835.19,29.72,652.269,29.72,238.586,29.72,7.41248,29.72,354.107,29.72,196.161,29.72,703.306,29.72,368.823,29.72,129.096,29.72,6.82427,29.72,69.2332,29.72,31.2413,29.72,57.0798,29.72,8.15149,29.72,4.38837,29.72,3.44033,29.72,3.34113,29.72,3.10619,29.72,32.7448,29.72,55.1085,29.72,55.1085,29.72,16.6494,29.72,4.80297,29.72,7.49805,29.72,34.9284,29.72,276.964,29.72,6.10035,29.72,108.587,29.72,12.5475,29.72,48.5024,29.72,21.8322,29.72,74.999,29.72,69.0685,29.72,550.694,29.72,16.1003,29.72,195.816,29.72,251.317,29.72,53.4839,29.72,13.8822,29.72,21.9208,29.72,16.6505,29.72,8.22607,29.72,22.4929,29.72,14.5742,29.72,10.5973,29.72,20.7274,29.72,132.926,29.72,95.1524,29.72,99.4365,29.72,223.663,29.72,220.806,29.72,37.935,29.72,229.055,29.72,236.155
1387,29.74,202.738,29.74,344.021,29.74,96.1143,29.74,37.2082,29.74,205.601,29.74,295.666,29.74,8.6886,29.74,5.66637,29.74,1642.84,29.74,37.8145,29.74,314.98,29.74,220.205,29.74,438.46,29.74,463.509,29.74,438.811,29.74,284.719,29.74,62.5866,29.74,671.029,29.74,886.177,29.74,327.052,29.74,7.06017,29.74,271.138,29.74,159.559,29.74,596.095,29.74,325.481,29.74,148.98,29.74,6.64353,29.74,76.6565,29.74,21.3316,29.74,65.9066,29.74,8.92184,29.74,4.8215,29.74,3.50046,29.74,3.39917,29.74,3.13893,29.74,39.0227,29.74,59.7301,29.74,59.7301,29.74,16.5772,29.74,4.60494,29.74,7.00754,29.74,23.8761,29.74,181.874,29.74,5.66804,29.74,77.9276,29.74,10.8234,29.74,40.6059,29.74,21.5969,29.74,91.8678,29.74,86.1778,29.74,358.006,29.74,12.9198,29.74,283.667,29.74,198.679,29.74,54.61,29.74,12.4401,29.74,19.1454,29.74,17.4486,29.74,8.24984,29.74,21.4371,29.74,11.3893,29.74,11.1926,29.74,18.7133,29.74,91.6173,29.74,81.7217,29.74,125.149,29.74,253.821,29.74,179.487,29.74,28.6312,29.74,258.239,29.74,245.121
1388,29.76,265.747,29.76,456.988,29.76,88.3217,29.76,34.2718,29.76,198.59,29.76,374.29,29.76,7.80113,29.76,5.40774,29.76,1976.11,29.76,39.6597,29.76,241.287,29.76,215.26,29.76,541.292,29.76,584.713,29.76,542.316,29.76,331.876,29.76,81.2071,29.76,563.959,29.76,1013.46,29.76,438.687,29.76,7.91523,29.76,188.529,29.76,153.377,29.76,446.248,29.76,308.89,29.76,181.679,29.76,6.48845,29.76,64.3338,29.76,14.8774,29.76,77.2403,29.76,9.86825,29.76,5.374,29.76,3.5897,29.76,3.48557,29.76,3.19469,29.76,46.5751,29.76,65.7539,29.76,65.7539,29.76,17.1995,29.76,4.43569,29.76,6.57984,29.76,17.0796,29.76,125.051,29.76,5.30135,29.76,59.2779,29.76,9.56106,29.76,37.6169,29.76,21.6116,29.76,118.11,29.76,110.862,29.76,236.2,29.76,10.6729,29.76,359.141,29.76,171.186,29.76,57.7475,29.76,11.7905,29.76,17.9988,29.76,18.3945,29.76,8.40918,29.76,20.4659,29.76,9.68279,29.76,12.5028,29.76,17.9072,29.76,61.5999,29.76,62.9922,29.76,172.584,29.76,296.663,29.76,143.755,29.76,22.6832,29.76,232.206,29.76,203.366
1389,29.78,342.115,29.78,634.616,29.78,86.0223,29.78,33.1643,29.78,215.992,29.78,495.367,29.78,7.40142,29.78,5.16744,29.78,1939.81,29.78,44.0695,29.78,212.038,29.78,223.765,29.78,728.152,29.78,797.419,29.78,730.167,29.78,411.404,29.78,111.877,29.78,548.027,29.78,914.441,29.78,523.118,29.78,7.64668,29.78,131.194,29.78,174.944,29.78,312.69,29.78,347.954,29.78,235.994,29.78,6.35662,29.78,45.1174,29.78,11.2409,29.78,92.1224,29.78,10.8273,29.78,6.08692,29.78,3.82028,29.78,3.69792,29.78,3.37323,29.78,60.0672,29.78,77.3096,29.78,77.3096,29.78,18.9346,29.78,4.29329,29.78,6.20688,29.78,13.2237,29.78,91.1213,29.78,4.9862,29.78,47.2547,29.78,8.60263,29.78,39.5658,29.78,21.8807,29.78,161.053,29.78,146.042,29.78,163.615,29.78,9.01884,29.78,351.525,29.78,155.19,29.78,63.008,29.78,11.6618,29.78,17.9744,29.78,19.5604,29.78,8.69027,29.78,19.571,29.78,9.17608,29.78,14.635,29.78,17.9124,29.78,42.5858,29.78,50.1076,29.78,252.707,29.78,358.84,29.78,125.071,29.78,18.6386,29.78,173.944,29.78,147.817
1390,29.8,417.404,29.8,849.206,29.8,92.8944,29.8,33.8882,29.8,255.01,29.8,693.123,29.8,7.34449,29.8,4.94379,29.8,1717.63,29.8,52.8349,29.8,217.329,29.8,225.925,29.8,969.11,29.8,1067.87,29.8,972.201,29.8,539.43,29.8,160.396,29.8,629.713,29.8,724.383,29.8,518.179,29.8,7.40131,29.8,94.5992,29.8,223.807,29.8,222.716,29.8,457.527,29.8,328.82,29.8,6.24609,29.8,29.7324,29.8,8.90656,29.8,112.248,29.8,12.2986,29.8,7.02101,29.8,3.98578,29.8,3.85794,29.8,3.48778,29.8,84.2487,29.8,94.8584,29.8,94.8584,29.8,21.1533,29.8,4.17639,29.8,5.88211,29.8,10.5859,29.8,69.7912,29.8,4.71232,29.8,38.9406,29.8,7.89817,29.8,47.137,29.8,22.3914,29.8,233.181,29.8,192.638,29.8,120.116,29.8,7.76666,29.8,269.458,29.8,137.04,29.8,73.441,29.8,11.941,29.8,18.9155,29.8,21.0329,29.8,9.09053,29.8,18.7452,29.8,9.6146,29.8,17.8781,29.8,18.5716,29.8,31.029,29.8,45.1227,29.8,366.222,29.8,454.026,29.8,119.211,29.8,15.6038,29.8,119.767,29.8,101.579
1391,29.82,428.117,29.82,962.693,29.82,111.925,29.82,35.7646,29.82,326.071,29.82,1006.79,29.82,7.51208,29.82,4.73532,29.82,1464.13,29.82,67.5947,29.82,246.727,29.82,219.876,29.82,1131.33,29.82,1244.07,29.82,1134.87,29.82,742.97,29.82,239.393,29.82,808.323,29.82,587.472,29.82,459.048,29.82,7.21398,29.82,71.0941,29.82,289.195,29.82,171.352,29.82,642.085,29.82,486.584,29.82,6.15536,29.82,19.7219,29.82,7.30598,29.82,140.661,29.82,14.1791,29.82,8.26989,29.82,4.199,29.82,4.06398,29.82,3.63779,29.82,121.877,29.82,108.736,29.82,108.736,29.82,22.9183,29.82,4.08414,29.82,5.60029,29.82,8.79944,29.82,55.4113,29.82,4.47209,29.82,32.867,29.82,7.39906,29.82,62.6496,29.82,23.1531,29.82,351.215,29.82,245.025,29.82,92.5748,29.82,6.59567,29.82,183.702,29.82,115.451,29.82,84.7909,29.82,12.6075,29.82,20.9011,29.82,22.992,29.82,9.60844,29.82,17.9825,29.82,10.9468,29.82,22.8678,29.82,19.8566,29.82,23.9274,29.82,48.1506,29.82,471.796,29.82,606.976,29.82,112.642,29.82,13.5058,29.82,81.0467,29.82,69.4073
1392,29.84,356.691,29.84,849.56,29.84,144.818,29.84,37.0289,29.84,441.648,29.84,1467.74,29.84,7.83597,29.84,4.54071,29.84,1142.83,29.84,89.0987,29.84,282.647,29.84,221.714,29.84,1111.34,29.84,1206.5,29.84,1114.08,29.84,1057.52,29.84,343.266,29.84,1049.3,29.84,540.775,29.84,420.175,29.84,7.01071,29.84,56.308,29.84,324.916,29.84,147.582,29.84,850.101,29.84,738.854,29.84,6.06575,29.84,13.7197,29.84,6.15422,29.84,183.332,29.84,16.5754,29.84,9.98827,29.84,4.47063,29.84,4.32621,29.84,3.83034,29.84,167.067,29.84,108.841,29.84,108.841,29.84,24.7503,29.84,4.01618,29.84,5.30699,29.84,7.52303,29.84,45.1424,29.84,4.25973,29.84,28.2639,29.84,7.08786,29.84,90.3122,29.84,24.3165,29.84,526.234,29.84,303.461,29.84,73.8921,29.84,5.84002,29.84,122.634,29.84,97.1825,29.84,101.121,29.84,13.7061,29.84,23.9698,29.84,25.7954,29.84,10.2428,29.84,25.318,29.84,13.5239,29.84,31.0461,29.84,21.8272,29.84,19.3113,29.84,60.2324,29.84,474.831,29.84,863.514,29.84,98.0766,29.84,11.9544,29.84,56.4361,29.84,49.0779
1393,29.86,271.279,29.86,633.567,29.86,189.564,29.86,34.7022,29.86,615.148,29.86,2049.49,29.86,8.28757,29.86,4.35879,29.86,837.361,29.86,111.994,29.86,292.745,29.86,241.957,29.86,1049.57,29.86,1113.03,29.86,1050.9,29.86,1469.11,29.86,425.26,29.86,1256.1,29.86,586.56,29.86,434.693,29.86,6.8258,29.86,47.3937,29.86,284.816,29.86,144.671,29.86,921.483,29.86,1086.33,29.86,6.01188,29.86,10.1728,29.86,5.29904,29.86,252.022,29.86,19.7183,29.86,12.4588,29.86,4.8152,29.86,4.65837,29.86,4.07488,29.86,195.639,29.86,103.416,29.86,103.416,29.86,28.0128,29.86,3.9727,29.86,5.10062,29.86,6.5787,29.86,37.5158,29.86,5.78666,29.86,24.6848,29.86,6.96854,29.86,134.663,29.86,25.6615,29.86,732.578,29.86,398.533,29.86,60.5062,29.86,5.23841,29.86,84.7711,29.86,82.9787,29.86,125.638,29.86,15.3554,29.86,29.4562,29.86,30.1172,29.86,10.9582,29.86,24.893,29.86,18.1215,29.86,44.8892,29.86,24.6304,29.86,16.1115,29.86,83.3909,29.86,371.05,29.86,1287.25,29.86,83.5202,29.86,10.8059,29.86,41.35,29.86,36.5029
